Metabolite_name	RefMet_name	CRA002	CRA004	CRA008	CRA009	CRA010	CRA013	CRA014	CRA019	CRA022	CRA023	CRA026	CRA027	CRA033	CRA036	CRA001	CRA003	CRA005	CRA006	CRA007	CRA011	CRA012	CRA015	CRA016	CRA017	CRA018	CRA020	CRA021	CRA024	CRA025	CRA028	CRA029	CRA030	CRA031	CRA032	CRA034	CRA035	CRA037	CRC001	CRC003	CRC004	CRC005	CRC007	CRC008	CRC011	CRC012	CRC014	CRC015	CRC019	CRC023	CRC025	CRC026	CRC027	CRC031	CRC002	CRC006	CRC009	CRC010	CRC013	CRC016	CRC017	CRC018	CRC020	CRC021	CRC022	CRC024	CRC028	CRC029	CRC030	CRC032	CRC033	CRC034	CRC035	HC001	HC002	HC003	HC004	HC006	HC009	HC012	HC015	HC016	HC017	HC018	HC019	HC020	HC021	HC024	HC025	HC026	HC027	HC005	HC007	HC008	HC010	HC011	HC013	HC014	HC022	HC023	HC028	HC029	HC030
LPC(O-16:0/2:0)		23506000	70078000	212650000	28048000	298700000	8770400	47837000	412440000	76111000	105760000	375510000	50601000	352210000	64447000	237840000	9144300	201160000	33744000	59673000	478980000	162090000	106470000	78441000	103930000	50032000	404280000	257130000	76839000	82176000	474020000	944630000	19771000	33418000	101650000	28592000	24530000	96324000	466870000	219610000	355680000	21548000	6232200	9759700	709040000	92689000	232070000	16953000	8653600	23871000	134900000	233460000	188450000	47404000	96586000	58687000	30491000	153790000	624580000	288250000	19500000	363100000	110710000	57219000	177650000	838650000	17076000	89422000	12943000	55345000	35955000	90917000	25895000	3405500	6081000	319570000	18263000	25415000	56378000	17255000	230190000	38341000	5528500	39765000	219430000	144310000	190790000	14907000	50126000	100470000	68865000	180660000	13232000	28843000	4794100	28466000	122100000	16322000	132250000	13977000	64983000	202620000	46206000
LPC(O-16:1)	LPC O-16:1	371650	759950	337900	1417500	1646800	286080	1493600	4583300	10276000	1559300	1697800	1379200	10496000	3046800	407120	167560	1269800	603740	780790	914530	3928300	2260600	972410	4928300	211240	2486600	1100500	1010000	407010	6061700	12032000	377070	406490	146940	275060	4492900	483210	8468600	15577000	15754000	942590	200160	602070	249360	9744400	9745800	572310	117600	758910	1354000	2280500	1180800	964300	289090	296800	1065000	3051400	13971000	717550	155310	5379300	6010400	1870800	1765200	17299000	334350	1568500	470410	1025000	1638600	1155100	213210	70286	227170	1981100	482000	239050	606460	223610	4252800	1140100	68646	1587500	698380	846860	996120	340200	160160	3884000	4208400	2104400	988730	567760	68450	604590	3678400	1371500	1827800	101310	970380	1004700	982940
LPC(O-16:1/0:0)	LPC O-16:1	967530	2694900	1914900	2430300	2330400	2096300	2750400	7583300	24699000	2828500	6269200	3757600	18014000	4377800	962880	504330	2506800	1658800	1867900	3467300	5956700	1024100	2638600	9400000	429330	10484000	6115400	2235300	3471600	28159000	26329000	1791400	1204900	345320	1208500	6774500	1390300	6922600	17313000	20891000	4620200	2166300	2274000	10741000	8599400	23045000	2825600	4239100	4027600	11104000	20072000	5977700	2783700	4314000	3003500	2537400	4494800	12955000	2865300	1336600	5269000	4665200	5244200	5334000	42990000	646070	2089200	1147400	2226000	855230	4638600	1988900	164370	1204300	3770200	4834100	665960	2303800	291740	9231400	2005600	538780	2119100	2472100	1036200	2589300	619070	1292600	5086800	6452100	4137000	2964500	1083800	157010	4368700	10719000	3522300	36090000	698210	2946700	4585100	2265600
LPC(O-18:0)	LPC O-18:0	826820	1115400	1395100	1669800	3667000	100710	1853400	16601000	6215600	9097700	2541100	1168500	11246000	3442200	685380	423050	2367700	512660	1522500	2856200	8161600	12117000	1596000	4497900	182270	6279700	3349600	2869700	594970	11864000	30618000	1381500	1904300	784630	913080	7082300	2928300	11596000	32380000	101530000	3046700	298980	1140400	1322300	36963000	14884000	2384300	209220	2265000	1767700	3468100	4696500	1956400	1133400	580660	3343600	11845000	34905000	2309800	993970	7297000	5655200	3405200	3152000	45881000	392490	5682800	1376700	731150	6603800	4905100	381330	248610	249690	2848200	708260	538910	2108400	760910	6348800	1067800	133910	3477600	2403300	3818600	1131000	640050	379520	4406600	5859000	5209200	1366700	1430300	231310	358160	4253900	1486600	5898500	123120	1927000	11797000	1320200
LPC(O-18:0/0:0)	LPC O-18:0	428410	876650	1464400	1247100	1039600	204950	1723400	16228000	5545000	1510000	3531600	1393200	7411000	2121400	783730	271900	2111500	505570	1045800	4209600	9406300	2150700	2223300	3363100	568140	3731700	5338200	2273000	1314300	11069000	15746000	868260	1071100	422900	107400	470720	1851800	11140000	25194000	49573000	1611000	70693	666590	23130000	14125000	10584000	2987800	83870	2333300	13468000	10628000	13391000	1464500	2561000	3061800	2600300	10690000	19513000	6772000	2817100	7236300	4740700	2399600	2794200	77868000	130320	4554600	2044100	1296200	1194700	10147000	728140	52883	393770	5956000	728920	581990	4106100	457750	5727600	696730	104110	2605100	2368500	2147200	1172300	448970	202640	2289200	2577800	3865700	336910	983270	99414	699140	3896900	815560	4499500	130270	1814100	8666300	2551200
LPC(O-18:1)	LPC O-18:1	288860	712950	619880	625280	3311300	256910	576780	7804800	1957100	4232100	234610	1278000	8005500	3385300	929250	313840	1293500	206730	157300	1223200	5820700	3105800	946000	2990700	23753	981980	860270	913720	199940	6377200	10777000	199440	520820	286510	446020	5786600	864300	18951000	61359000	143070000	1816400	124160	484950	657510	6043300	30329000	957140	118130	1279900	430440	3771100	3729900	755700	625560	808130	1218700	7462900	17508000	1066600	514640	9402200	22025000	4072000	1430600	57247000	477070	2671600	1415700	265750	6368200	1875000	489940	110470	176710	1976700	226760	195680	648980	331440	5534500	553950	128280	1941000	798880	1934000	1688800	178040	140330	1177800	5964600	2644700	506070	507380	42368	317680	3568100	1173200	2496200	160700	1142600	4183700	491210
LPC(O-18:1/0:0)	LPC O-18:1	632490	2864400	3549100	1233600	7292300	2145700	2157300	13067000	6411400	9076700	1947500	3673000	16450000	5613000	3109100	449080	4010000	1563500	571530	6226600	13597000	1511800	4263100	5964200	128840	1708500	8551400	2503900	2891300	29332000	34111000	955070	1674400	1042200	1366100	11443000	3905900	17531000	51262000	196130000	6982300	466830	1011100	28665000	6389300	68516000	5182100	1495500	6486300	8462600	31859000	18316000	1866400	2286100	9707400	3152800	12066000	20639000	6540400	6420100	15191000	12531000	11879000	4569900	133880000	636700	5329400	5344000	1419700	3710300	12920000	1960700	236220	633410	4586100	3866600	825810	2029900	490660	16843000	1607100	360300	3447000	1855900	3900100	4026000	704350	561430	2225400	9777600	5399300	1421900	1064000	100950	2944300	9140700	3038800	34423000	503640	3102200	17769000	2236000
LPC(O-20:0)	LPC O-20:0	140800	434580	272610	355380	722260	18606	805100	5579900	2075800	1692300	106280	313650	890980	517190	65991	130350	386290	187530	383090	612900	2269700	595650	216850	537840	37267	1760400	426060	692480	211240	3114600	1942100	145130	469880	223130	69099	1530900	344090	1710400	6174300	23331000	2136800	27695	523390	108160	12468000	2667600	1097500	47070	576290	450730	791840	1914000	1070600	107490	178480	871990	2916800	2055800	674180	426510	1451100	1340200	889160	899030	5079500	74415	2194400	556620	252750	2307100	893560	60914	41572	101800	399950	272370	106950	495070	79812	945440	257770	13072	584730	440650	263530	275830	64673	37914	911960	795390	352770	311690	369530	36802	169860	540700	418370	562670	14115	272170	759900	326060
LPC(O-20:1)	LPC O-20:1	24103	97800	95216	24775	199430	6616.3000	55921	1694200	275140	281640	5112.1000	69693	264550	140080	9	25308	315100	15988	20301	175330	923450	213720	103550	198790	418.3200	242370	142980	134220	21373	813710	808210	18054	95299	21804	36020	124280	70705	1475000	6415800	24194000	421890	8513.6000	57833	61931	2782100	2606500	218410	12419	136720	121300	718060	616770	129950	44607	104080	304370	1008500	961910	252750	165940	541180	2068500	372480	155330	4541600	30056	318510	208920	15754	723570	533370	5713.9000	9	8380.1000	66751	32687	11916	38708	14518	492280	25237	5273	60398	124320	71561	74835	8222.6000	7204.5000	78848	300600	86770	18414	38056	4517.2000	15347	123960	61054	178710	6370.7000	52934	343400	13130
LPC(O-20:2)	LPC O-20:2	16489	22780	79181	22040	316940	6478.9000	98786	1479400	134700	205730	3886.8000	139350	163680	181650	1689.1000	27670	55378	12585	13409	170330	597580	110070	143080	289240	549.5500	181590	109900	175990	11965	909280	335780	6857.8000	67473	8805.8000	28312	76315	64238	2271400	7154800	21311000	159500	8692.6000	36266	44922	1275300	4837800	99142	12116	102280	21584	447670	422360	81447	34196	60842	397760	1459900	1110400	251480	71801	623950	742370	262590	170000	4292000	13086	304400	116140	12482	833160	527810	8660.3000	5024.4000	5079.6000	76709	32027	9552.3000	13144	338.2600	561510	32975	429.2400	46918	123480	62419	90183	5423.8000	275.7300	75320	381700	35079	13558	23582	364.8800	15802	86303	49889	41900	4951	30214	206760	5939.2000
LPC(O-22:0)	LPC O-22:0	70228	414430	120440	275620	604100	22597	839220	3658200	1836000	1211400	35719	307530	573260	420160	54573	83534	190410	293530	229230	381590	1717000	284630	390310	1276200	39879	1424500	230140	640470	235850	2450200	643230	74866	284550	234030	27450	1476400	304400	1075600	4055800	10715000	2097700	14576	410270	76417	9194400	1463000	791270	32057	206760	258310	413640	1479000	1039100	55594	118400	741620	2372500	392400	354370	308720	891980	920890	793870	708120	2309100	69914	1452500	514450	365230	1673700	1571500	34536	30437	63669	287120	249750	102540	429440	84898	651650	163080	2491.9000	360290	292460	160850	203200	42347	41050	750120	457350	176960	270130	225950	30955	120450	389020	318340	250460	11560	262970	316430	377060
LPC(O-22:1)	LPC O-22:1	545.9700	4549.3000	5885.1000	817.8700	19907	300.7200	8335.1000	104160	19537	9970.4000	803.5500	6904.1000	6302.8000	13676	774.3800	2162.3000	3905	432.8900	1536.6000	14189	61893	4567.3000	6328	16322	483.2700	16371	11142	10291	364.0400	61585	16178	3781.6000	6215	7571.7000	848.7200	6880	5045.5000	95077	371490	784370	17924	611.1500	2144.3000	3777.8000	124070	204290	11793	415.1800	15652	3281	24992	41500	10793	1597.3000	4390	26272	123590	20483	19478	11246	30468	14442	13210	9517.5000	140740	1305.4000	46239	10301	474.7000	69649	57200	291.1400	1082.6000	259.5400	828.6500	3510.6000	1552.5000	750.9200	4102.8000	34931	1534.3000	364.1800	1939.2000	8505	5581.1000	2557.7000	217.9800	11066	2192.4000	25481	1083.8000	735.0500	1278.9000	311.5400	2722.6000	21413	4130.4000	4008.2000	127.9700	2524.4000	13382	1574.2000
LPC(O-22:2)	LPC O-22:2	25635	119450	156060	68615	490570	6770.9000	244280	2532400	365360	311050	8723.7000	171790	217000	293620	8527.7000	53767	100130	25426	23427	315340	1716600	140830	229550	490440	3171.5000	567390	165640	254330	51929	1556500	235540	23467	160270	64764	28943	153840	187820	3586200	9195800	41543000	429910	17988	96198	66346	3773100	4691600	289970	23714	440480	73700	622150	833790	247570	49380	110160	665880	2602000	929410	656050	335950	939870	751210	311020	445300	3759400	18695	957550	245690	24437	1670600	1326200	19157	9265.6000	36120	101350	90249	18211	48049	13566	918690	55025	1337	82671	222560	126910	100780	9071.7000	6543.2000	137200	573810	53599	27362	74621	4499.9000	45116	109510	135760	44641	9512.4000	66678	270030	43012
LPC(O-24:0)	LPC O-24:0	54508	335810	150950	175860	549170	22211	970940	2327000	1819800	881020	18946	306590	517330	257950	66450	63300	113350	554020	179790	267940	1280400	210370	370430	1242100	64031	1286500	192160	458440	365220	1694000	563410	69263	143550	232020	29384	1191000	242190	601340	1880000	4652800	839840	21539	205920	53654	4132000	772090	673880	23392	78984	126020	246650	900130	560510	52001	81229	612070	1423900	218920	324720	177880	559140	486910	492670	650900	1904500	45482	930120	438420	724540	1215900	1157800	58097	47792	75426	240660	265360	91643	482130	47890	248880	135430	828.0800	254270	209440	121450	201210	42603	64435	634370	399490	179980	242880	170830	32516	129230	386560	364060	225290	6342.9000	143300	288500	310190
LPC(O-24:1)	LPC O-24:1	103980	1258600	560750	359950	1361300	24618	1135900	7523100	1974400	1140500	12603	444990	675700	868960	46519	113640	1418300	193210	146850	716680	6783300	426350	835550	1540000	8965.5000	3072400	723930	851410	426690	5011200	677810	85414	365930	367770	60420	867040	518470	2876200	15655000	52694000	5694000	40008	414720	176130	23005000	5459300	2200400	57938	587470	521610	2133500	3283600	2399500	124760	445800	2476800	6059100	946100	1115400	998690	1674200	5408600	1439900	904310	7632600	233290	2744000	1880200	258340	5487300	3978600	38723	59460	90020	235710	232620	112000	386020	72710	1672400	142870	8215.6000	280990	558830	247410	291970	45299	30814	351890	940190	232560	137170	381190	30370	139580	393870	445310	238510	16860	286160	541090	268460
LPE(0:0/16:0)	LPE 0:0/16:0	10467000	80419000	17622000	35217000	55146000	2764100	25008000	15145000	13700000	16657000	9613800	5667700	30943000	55623000	162600000	9805600	21482000	17880000	58209000	26635000	16797000	134860000	35476000	16846000	1237400	49206000	24157000	69506000	8159900	57245000	50329000	12923000	89526000	16686000	19917000	13763000	60698000	23070000	16944000	75736000	36948000	28724000	24989000	2912200	32249000	57114000	5332000	13824000	24097000	3614000	24746000	17165000	45102000	9098900	7524500	25603000	16058000	12994000	2161000	31571000	32739000	25364000	36288000	22045000	31782000	8449300	30294000	8876000	20845000	72501000	6317800	3957400	34739000	28589000	9464000	39133000	29980000	62653000	12529000	16179000	89037000	17715000	35253000	11694000	9291500	32083000	10185000	13915000	11814000	17795000	76225000	40987000	73477000	16040000	21211000	29301000	80123000	41810000	13579000	14986000	20135000	20498000
LPE(0:0/18:0)	LPE 0:0/18:0	4894.6000	56549	68488	72767	304600	2068.5000	65069	265710	108080	114190	75085	15313	551970	98644	158810	2138.3000	115480	73827	104900	166770	358520	155620	257730	52278	25934	70258	4680	41026	9	169340	1025500	35560	7473.7000	5558.9000	27639	10749	24619	774150	510520	501630	7240.9000	1404.5000	57623	9950.2000	215170	198550	28057	5148.1000	105960	62894	13252	31390	18619	22185	1314.5000	12621	86998	303220	45448	24984	39171	46338	30180	83575	1499600	36740	77822	1487.3000	105340	5960.6000	29197	7395.4000	50233	5448.4000	47880	23992	23051	12663	2729	116090	47838	4757.8000	87380	204370	97147	34662	11416	41578	47375	52010	31230	24385	7523.8000	18858	16895	80406	15809	169060	22315	14658	89469	7646.9000
LPE(0:0/18:2)	LPE 0:0/18:2	1415900	5793400	24234000	3604500	2784400	2580800	1917200	8686900	1881400	67089000	486600	5395500	12043000	5743600	382960000	3907900	1855600	3362200	632050	2791500	3960000	13037000	7335500	2715000	1416000	2194700	8437300	956800	1594300	4019500	2188100	5661900	28318000	20755000	16486000	1985200	7331900	177120000	2228400	3381000	8078600	3626400	2183400	1755900	280340	33609000	1765900	2562900	20561000	668830	4738200	7398100	5216700	6343900	2807300	4527000	1062300	853640	9021300	12207000	112920000	869710	14004000	5709900	5559600	3420100	5679800	1575300	3026500	2860100	4813700	9729400	4879900	6958700	44482000	8221200	13406000	13849000	8637000	4733900	10097000	2200400	6347900	6892900	3583600	5083400	1036800	6041300	1700800	15736000	12625000	13286000	14703000	10012000	6945800	7572300	20848000	1476000	7476300	2080000	2526500	1358900
LPE(0:0/20:1)	LPE 0:0/20:1	1208.5000	11823	41836	23277	16740	5263.4000	5435.7000	20237	19848	54615	279.8900	5235.9000	15164	133370	594700	389.3400	22575	9102.9000	291010	5108.1000	30579	20477	11585	15266	76.8600	7204.3000	4795.9000	19961	16750	26390	41445	5284.4000	10290	22734	4024.2000	19944	6272.8000	153570	134270	320150	14487	12119	41815	5386.1000	20584	165930	6863.3000	16536	73750	6639.4000	26921	21255	9610.9000	24900	4600.8000	26131	31521	38264	27844	15027	148220	171200	25457	17597	269840	6626.5000	8102.5000	6881.5000	10649	25880	12747	3387.2000	3291.2000	12761	10033	5130.9000	24287	15726	9500.9000	81902	79188	6447.9000	20181	12196	17515	3825.9000	2395.9000	77620	15321	54037	38140	46277	45898	9391.4000	16262	82359	55898	251310	3687.6000	6798.7000	58526	5114.2000
LPE(15:0)	LPE 15:0	203030	2439600	616930	1845200	2644500	428590	1730400	324640	180600	202860	332990	750680	1064300	1817000	886500	493960	664880	522310	991060	270180	144240	3077500	1189500	791320	17275	917950	454770	1088200	737350	1781900	1767800	195590	2941800	328770	754880	630440	2359300	182400	669760	1886700	2035700	737170	689130	11300	500650	1171100	157140	808950	476530	29362	1258600	878320	1953800	826450	438130	928360	329330	144880	21103	828130	736920	119300	2952300	1689700	1908900	302680	1303100	418630	561520	1502400	435060	511360	1095700	1739400	320470	3037100	2057100	3134400	621480	628430	1720400	724110	2128300	530250	487320	4279100	844600	761210	514190	656240	5405200	1414500	2216600	638620	1408900	840610	3072500	432070	771610	499080	504550	728480
LPE(15:0/0:0)	LPE 15:0/0:0	40335000	99166000	171880000	84727000	102050000	107760000	69319000	150160000	16424000	3228400	39765000	325590000	167060000	88301000	41858000	145990000	81121000	25767000	96556000	29291000	23201000	88653000	96983000	99935000	2261300	27346000	192710000	24537000	178080000	191750000	149100000	37185000	76256000	42243000	182010000	17249000	180910000	30152000	120030000	169310000	260690000	96538000	80667000	3874100	21829000	86513000	33402000	94991000	186780000	11201000	86904000	105780000	95049000	230520000	97783000	63300000	18997000	4637300	1317900	87586000	53646000	4797800	193930000	156600000	188380000	75910000	101090000	67918000	27858000	47533000	173270000	215230000	62767000	185820000	24036000	251430000	215320000	113220000	31420000	164870000	104910000	25674000	143340000	101110000	83829000	170040000	18030000	155580000	12665000	107280000	198770000	197010000	78313000	181100000	209350000	109950000	94200000	40264000	111250000	61055000	36254000	37781000
LPE(16:0/0:0)	LPE 16:0/0:0	12033000	91107000	21073000	40267000	65316000	2950100	30295000	18983000	16016000	21176000	11346000	6442500	36336000	67315000	196920000	11443000	25003000	20742000	69761000	32597000	23572000	172430000	48839000	19904000	1235300	57745000	24683000	80814000	8559300	68029000	62063000	15043000	103950000	19758000	23499000	16997000	74427000	30341000	19793000	86619000	45044000	37811000	31955000	2983900	36296000	74464000	6294000	15827000	32838000	4304900	26026000	20568000	52033000	12162000	8438200	34065000	19229000	15325000	1904700	39501000	38691000	31779000	45271000	27235000	37878000	8278800	35732000	10222000	29317000	89512000	7486700	5983700	41240000	32862000	10733000	44417000	34391000	68245000	15680000	19974000	95914000	21184000	42846000	14308000	10530000	38443000	11488000	15142000	13958000	21001000	86852000	48212000	80788000	18447000	26135000	34032000	100830000	46529000	15968000	17986000	23776000	23804000
